date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality
2020-11-05;416006.0;1842.0;1606.5710000000001;6021.0;17.0;19.285999999999998;2526.004;11.185;9.755;36.56;0.10300000000000001;0.11699999999999999;1.03;0;0;0;0;0;0;0;0;15225.0;2402729.0;14.589;0.092;13134.0;0.08;0.122;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-06;417475.0;1469.0;1587.286;6036.0;15.0;18.714000000000002;2534.924;8.92;9.638;36.650999999999996;0.091;0.114;1.02;0;0;0;0;0;0;0;0;13521.0;2416250.0;14.672;0.08199999999999999;13045.0;0.079;0.122;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-07;418764.0;1289.0;1582.8570000000002;6049.0;13.0;18.0;2542.75;7.827000000000001;9.611;36.73;0.079;0.109;1.03;0;0;0;0;0;0;0;0;11419.0;2427669.0;14.741;0.069;13029.0;0.079;0.121;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-08;420238.0;1474.0;1569.4289999999999;6067.0;18.0;18.0;2551.701;8.95;9.53;36.839;0.109;0.109;1.03;0;0;0;0;0;0;0;0;12760.0;2440429.0;14.818;0.077;13205.0;0.08;0.11900000000000001;8.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-09;421921.0;1683.0;1561.8570000000002;6092.0;25.0;18.0;2561.92;10.219;9.484;36.991;0.152;0.109;1.04;0;0;0;0;0;0;0;0;14042.0;2454471.0;14.904000000000002;0.085;13563.0;0.08199999999999999;0.115;8.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-10;423620.0;1699.0;1567.5710000000001;6108.0;16.0;17.857;2572.236;10.315999999999999;9.517999999999999;37.088;0.09699999999999999;0.10800000000000001;1.06;0;0;0;0;0;0;0;0;13520.0;2467991.0;14.985999999999999;0.08199999999999999;13486.0;0.08199999999999999;0.11599999999999999;8.6;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-11;425353.0;1733.0;1598.4289999999999;6127.0;19.0;17.570999999999998;2582.759;10.523;9.706;37.203;0.115;0.107;1.08;0;0;0;0;0;0;0;0;14524.0;2482515.0;15.074000000000002;0.08800000000000001;13573.0;0.08199999999999999;0.11800000000000001;8.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-12;427198.0;1845.0;1598.8570000000002;6140.0;13.0;17.0;2593.962;11.203;9.708;37.282;0.079;0.10300000000000001;1.09;0;0;0;0;0;0;0;0;17112.0;2499627.0;15.177999999999999;0.10400000000000001;13843.0;0.084;0.115;8.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-13;428965.0;1767.0;1641.4289999999999;6159.0;19.0;17.570999999999998;2604.6910000000003;10.729000000000001;9.967;37.398;0.115;0.107;1.11;0;0;0;0;0;0;0;0;13539.0;2513166.0;15.26;0.08199999999999999;13845.0;0.084;0.11900000000000001;8.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-14;430496.0;1531.0;1676.0;6173.0;14.0;17.714000000000002;2613.988;9.296;10.177;37.483000000000004;0.085;0.10800000000000001;1.13;0;0;0;0;0;0;0;0;11795.0;2524961.0;15.332;0.07200000000000001;13899.0;0.084;0.121;8.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-15;432333.0;1837.0;1727.8570000000002;6194.0;21.0;18.143;2625.1420000000003;11.154000000000002;10.492;37.61;0.128;0.11;1.16;0;0;0;0;0;0;0;0;14060.0;2539021.0;15.417;0.085;14085.0;0.086;0.12300000000000001;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-16;434472.0;2139.0;1793.0;6215.0;21.0;17.570999999999998;2638.13;12.988;10.887;37.738;0.128;0.107;1.17;0;0;0;0;0;0;0;0;15768.0;2554789.0;15.513;0.096;14331.0;0.087;0.125;8.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-17;436684.0;2212.0;1866.286;6254.0;39.0;20.857;2651.5609999999997;13.431;11.332;37.975;0.237;0.127;1.18;0;0;0;0;0;0;0;0;15990.0;2570779.0;15.61;0.09699999999999999;14684.0;0.08900000000000001;0.127;7.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-18;438795.0;2111.0;1920.286;6275.0;21.0;21.143;2664.3790000000004;12.818;11.66;38.102;0.128;0.128;1.17;0;0;0;0;0;0;0;0;16469.0;2587248.0;15.71;0.1;14962.0;0.091;0.128;7.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-19;441159.0;2364.0;1994.4289999999999;6305.0;30.0;23.570999999999998;2678.7340000000004;14.354000000000001;12.11;38.284;0.182;0.14300000000000002;1.17;0;0;0;0;0;0;0;0;17531.0;2604779.0;15.815999999999999;0.106;15022.0;0.091;0.133;7.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-20;443434.0;2275.0;2067.0;6322.0;17.0;23.285999999999998;2692.548;13.814;12.550999999999998;38.387;0.10300000000000001;0.141;1.16;0;0;0;0;0;0;0;0;15607.0;2620386.0;15.911;0.095;15317.0;0.09300000000000001;0.135;7.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-21;445281.0;1847.0;2112.143;6350.0;28.0;25.285999999999998;2703.763;11.215;12.825;38.556999999999995;0.17;0.154;1.14;0;0;0;0;0;0;0;0;12643.0;2633029.0;15.988;0.077;15438.0;0.094;0.13699999999999998;7.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-22;447341.0;2060.0;2144.0;6388.0;38.0;27.714000000000002;2716.2709999999997;12.508;13.017999999999999;38.788000000000004;0.231;0.168;1.12;0;0;0;0;0;0;0;0;13870.0;2646899.0;16.072;0.084;15411.0;0.094;0.139;7.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-23;449760.0;2419.0;2184.0;6416.0;28.0;28.714000000000002;2730.9590000000003;14.687999999999999;13.261;38.958;0.17;0.174;1.1;0;0;0;0;0;0;0;0;16059.0;2662958.0;16.17;0.098;15453.0;0.094;0.141;7.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-24;451990.0;2230.0;2186.571;6448.0;32.0;27.714000000000002;2744.5;13.540999999999999;13.277000000000001;39.152;0.19399999999999998;0.168;1.08;0;0;0;0;0;0;0;0;15018.0;2677976.0;16.261;0.091;15314.0;0.09300000000000001;0.14300000000000002;7.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-25;454146.0;2156.0;2193.0;6487.0;39.0;30.285999999999998;2757.591;13.091;13.315999999999999;39.389;0.237;0.184;1.06;0;0;0;0;0;0;0;0;16001.0;2693977.0;16.358;0.09699999999999999;15247.0;0.09300000000000001;0.14400000000000002;7.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-26;456438.0;2292.0;2182.714;6524.0;37.0;31.285999999999998;2771.508;13.917;13.254000000000001;39.614000000000004;0.225;0.19;1.05;0;0;0;0;0;0;0;0;17052.0;2711029.0;16.461;0.10400000000000001;15179.0;0.092;0.14400000000000002;7.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-27;458711.0;2273.0;2182.429;6544.0;20.0;31.714000000000002;2785.31;13.802;13.252;39.735;0.121;0.193;1.05;0;0;0;0;0;0;0;0;16378.0;2727407.0;16.561;0.099;15289.0;0.09300000000000001;0.14300000000000002;7.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-28;460619.0;1908.0;2191.143;6580.0;36.0;32.857;2796.8959999999997;11.585;13.305;39.954;0.21899999999999997;0.2;1.05;0;0;0;0;0;0;0;0;14012.0;2741419.0;16.646;0.085;15484.0;0.094;0.142;7.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-29;462407.0;1788.0;2152.286;6609.0;29.0;31.570999999999998;2807.752;10.857000000000001;13.069;40.13;0.17600000000000002;0.192;1.03;0;0;0;0;0;0;0;0;13737.0;2755156.0;16.729;0.083;15465.0;0.094;0.139;7.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-11-30;464932.0;2525.0;2167.429;6644.0;35.0;32.571;2823.0840000000003;15.332;13.161;40.343;0.213;0.198;1.03;0;0;0;0;0;0;0;0;15372.0;2770528.0;16.823;0.09300000000000001;15367.0;0.09300000000000001;0.141;7.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-01;467225.0;2293.0;2176.429;6675.0;31.0;32.429;2837.007;13.923;13.215;40.531;0.188;0.19699999999999998;1.02;0;0;0;0;0;0;0;0;15501.0;2786029.0;16.917;0.094;15436.0;0.094;0.141;7.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-02;469423.0;2198.0;2182.429;6713.0;38.0;32.286;2850.3540000000003;13.345999999999998;13.252;40.762;0.231;0.196;1.01;0;0;0;0;0;0;0;0;15972.0;2802001.0;17.014;0.09699999999999999;15432.0;0.094;0.141;7.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-03;471739.0;2316.0;2185.857;6748.0;35.0;32.0;2864.417;14.062999999999999;13.273;40.974;0.213;0.19399999999999998;1.01;0;0;0;0;0;0;0;0;16807.0;2818808.0;17.116;0.102;15397.0;0.09300000000000001;0.142;7.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-04;473991.0;2252.0;2182.857;6772.0;24.0;32.571;2878.091;13.674000000000001;13.254000000000001;41.12;0.146;0.198;1.0;0;0;0;0;0;0;0;0;15430.0;2834238.0;17.21;0.094;15262.0;0.09300000000000001;0.14300000000000002;7.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-05;475789.0;1798.0;2167.143;6807.0;35.0;32.429;2889.008;10.918;13.159;41.332;0.213;0.19699999999999998;0.98;0;0;0;0;0;0;0;0;13540.0;2847778.0;17.292;0.08199999999999999;15194.0;0.092;0.14300000000000002;7.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-06;477545.0;1756.0;2162.571;6838.0;31.0;32.714;2899.671;10.662;13.130999999999998;41.521;0.188;0.19899999999999998;0.97;0;0;0;0;0;0;0;0;13218.0;2860996.0;17.372;0.08;15120.0;0.092;0.14300000000000002;7.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-07;479743.0;2198.0;2115.857;6874.0;36.0;32.857;2913.0170000000003;13.345999999999998;12.847999999999999;41.739;0.21899999999999997;0.2;0.95;0;0;0;0;0;0;0;0;14369.0;2875365.0;17.459;0.087;14977.0;0.091;0.141;7.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-08;481945.0;2202.0;2102.857;6906.0;32.0;33.0;2926.388;13.370999999999999;12.769;41.933;0.19399999999999998;0.2;0.94;0;0;0;0;0;0;0;0;17084.0;2892449.0;17.563;0.10400000000000001;15203.0;0.092;0.138;7.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-09;484104.0;2159.0;2097.286;6930.0;24.0;31.0;2939.4970000000003;13.11;12.735;42.07899999999999;0.146;0.188;0.92;0;0;0;0;0;0;0;0;17042.0;2909491.0;17.667;0.10300000000000001;15356.0;0.09300000000000001;0.13699999999999998;7.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-10;485965.0;1861.0;2032.286;6967.0;37.0;31.285999999999998;2950.797;11.3;12.34;42.303999999999995;0.225;0.19;0.9;0;0;0;0;0;0;0;0;16265.0;2925756.0;17.765;0.099;15278.0;0.09300000000000001;0.133;7.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-11;487849.0;1884.0;1979.714;6986.0;19.0;30.570999999999998;2962.237;11.44;12.020999999999999;42.419;0.115;0.18600000000000003;0.88;0;0;0;0;0;0;0;0;16323.0;2942079.0;17.864;0.099;15406.0;0.094;0.129;7.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-12;489178.0;1329.0;1912.714;7020.0;34.0;30.429000000000002;2970.3070000000002;8.07;11.614;42.626000000000005;0.20600000000000002;0.185;0.86;0;0;0;0;0;0;0;0;12630.0;2954709.0;17.941;0.077;15276.0;0.09300000000000001;0.125;8.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-13;490533.0;1355.0;1855.4289999999999;7052.0;32.0;30.570999999999998;2978.534;8.228;11.265999999999998;42.82;0.19399999999999998;0.18600000000000003;0.85;0;0;0;0;0;0;0;0;12748.0;2967457.0;18.019000000000002;0.077;15209.0;0.092;0.122;8.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-14;492332.0;1799.0;1798.4289999999999;7089.0;37.0;30.714000000000002;2989.458;10.924000000000001;10.92;43.045;0.225;0.18600000000000003;0.84;0;0;0;0;0;0;0;0;16828.0;2984285.0;18.121;0.102;15560.0;0.094;0.11599999999999999;8.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-15;494209.0;1877.0;1752.0;7129.0;40.0;31.857;3000.855;11.397;10.638;43.288000000000004;0.243;0.193;0.83;0;0;0;0;0;0;0;0;19054.0;3003339.0;18.236;0.11599999999999999;15841.0;0.096;0.111;9.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-16;495841.0;1632.0;1676.714;7156.0;27.0;32.286;3010.765;9.91;10.181000000000001;43.451;0.16399999999999998;0.196;0.81;0;0;0;0;0;0;0;0;17025.0;3020364.0;18.34;0.10300000000000001;15839.0;0.096;0.106;9.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-17;496975.0;1134.0;1572.8570000000002;7192.0;36.0;32.143;3017.651;6.886;9.55;43.67;0.21899999999999997;0.195;0.79;0;0;0;0;0;0;0;0;13191.0;3033555.0;18.42;0.08;15400.0;0.094;0.102;9.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-18;498293.0;1318.0;1492.0;7217.0;25.0;33.0;3025.653;8.003;9.059;43.821999999999996;0.152;0.2;0.8;0;0;0;0;0;0;0;0;14336.0;3047891.0;18.507;0.087;15116.0;0.092;0.099;10.1;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-19;499560.0;1267.0;1483.1429999999998;7242.0;25.0;31.714000000000002;3033.347;7.693;9.006;43.974;0.152;0.193;0.82;0;0;0;0;0;0;0;0;12300.0;3060191.0;18.582;0.075;15069.0;0.091;0.098;10.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-20;500713.0;1153.0;1454.286;7280.0;38.0;32.571;3040.348;7.001;8.83;44.20399999999999;0.231;0.198;0.82;0;0;0;0;0;0;0;0;12300.0;3072491.0;18.656;0.075;15005.0;0.091;0.09699999999999999;10.3;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-21;502183.0;1470.0;1407.286;7312.0;32.0;31.857;3049.2740000000003;8.926;8.545;44.398999999999994;0.19399999999999998;0.193;0.82;0;0;0;0;0;0;0;0;15669.0;3088160.0;18.750999999999998;0.095;14839.0;0.09;0.095;10.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-22;503501.0;1318.0;1327.4289999999999;7329.0;17.0;28.570999999999998;3057.277;8.003;8.06;44.501999999999995;0.10300000000000001;0.17300000000000001;0.81;0;0;0;0;0;0;0;0;15145.0;3103305.0;18.843;0.092;14281.0;0.087;0.09300000000000001;10.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-23;504868.0;1367.0;1289.5710000000001;7359.0;30.0;29.0;3065.577;8.3;7.83;44.684;0.182;0.17600000000000002;0.81;0;0;0;0;0;0;0;0;15932.0;3119237.0;18.94;0.09699999999999999;14125.0;0.086;0.091;11.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-24;506102.0;1234.0;1303.857;7378.0;19.0;26.570999999999998;3073.07;7.492999999999999;7.917000000000001;44.799;0.115;0.161;0.81;0;0;0;0;0;0;0;0;13227.0;3132464.0;19.02;0.08;14130.0;0.086;0.092;10.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-25;507265.0;1163.0;1281.714;7398.0;20.0;25.857;3080.132;7.062;7.7829999999999995;44.92100000000001;0.121;0.157;0.81;0;0;0;0;0;0;0;0;13695.0;3146159.0;19.104;0.083;14038.0;0.085;0.091;11.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-26;508099.0;834.0;1219.857;7428.0;30.0;26.570999999999998;3085.196;5.064;7.407;45.103;0.182;0.161;0.8;0;0;0;0;0;0;0;0;9912.0;3156071.0;19.164;0.06;13697.0;0.083;0.08900000000000001;11.2;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-27;509148.0;1049.0;1205.0;7452.0;24.0;24.570999999999998;3091.565;6.37;7.317;45.248999999999995;0.146;0.149;0.8;0;0;0;0;0;0;0;0;12650.0;3168721.0;19.241;0.077;13747.0;0.083;0.08800000000000001;11.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-28;510080.0;932.0;1128.143;7479.0;27.0;23.857;3097.225;5.659;6.85;45.413000000000004;0.16399999999999998;0.145;0.8;0;0;0;0;0;0;0;0;12617.0;3181338.0;19.317;0.077;13311.0;0.081;0.085;11.8;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-29;511261.0;1181.0;1108.5710000000001;7509.0;30.0;25.714000000000002;3104.3959999999997;7.171;6.731;45.595;0.182;0.156;0.82;0;0;0;0;0;0;0;0;14588.0;3195926.0;19.406;0.08900000000000001;13232.0;0.08;0.084;11.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-30;512496.0;1235.0;1089.714;7531.0;22.0;24.570999999999998;3111.895;7.499;6.617000000000001;45.729;0.134;0.149;0.83;0;0;0;0;0;0;0;0;15229.0;3211155.0;19.498;0.092;13131.0;0.08;0.083;12.0;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2020-12-31;513510.0;1014.0;1058.286;7559.0;28.0;25.857;3118.052;6.157;6.426;45.898999999999994;0.17;0.157;0.83;0;0;0;0;0;0;0;0;13254.0;3224409.0;19.579;0.08;13135.0;0.08;0.081;12.4;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-01;514500.0;990.0;1033.5710000000001;7576.0;17.0;25.429000000000002;3124.063;6.011;6.276;46.001999999999995;0.10300000000000001;0.154;0.82;0;0;0;0;0;0;0;0;12103.0;3236512.0;19.652;0.073;12908.0;0.078;0.08;12.5;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-02;515184.0;684.0;1012.143;7599.0;23.0;24.429000000000002;3128.216;4.1530000000000005;6.146;46.141000000000005;0.14;0.14800000000000002;0.82;0;0;0;0;0;0;0;0;9701.0;3246213.0;19.711;0.059000000000000004;12877.0;0.078;0.079;12.7;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
2021-01-03;516019.0;835.0;981.571;7626.0;27.0;24.857;3133.2859999999996;5.07;5.96;46.305;0.16399999999999998;0.151;0.82;0;0;0;0;0;0;0;0;10925.0;3257138.0;19.777;0.066;12631.0;0.077;0.078;12.9;0;0;0;0;0;0;0;0;0;80.09;164689383.0;1265.036;27.5;5.098;3.262;3523.9840000000004;14.8;298.003;8.38;1.0;44.7;34.808;0.8;72.59;0.632;0
